backend_name,timestamp,id0,id1,id2,id3,id4,sx0,sx1,sx2,sx3,sx4,x0,x1,x2,x3,x4,cx4_3,cx3_4,cx3_1,cx1_3,cx2_1,cx1_2,cx1_0,cx0_1,T1_q0,T2_q0,frequency_q0,readout_error_q0,prob_meas0_prep1_q0,prob_meas1_prep0_q0,T1_q1,T2_q1,frequency_q1,readout_error_q1,prob_meas0_prep1_q1,prob_meas1_prep0_q1,T1_q2,T2_q2,frequency_q2,readout_error_q2,prob_meas0_prep1_q2,prob_meas1_prep0_q2,T1_q3,T2_q3,frequency_q3,readout_error_q3,prob_meas0_prep1_q3,prob_meas1_prep0_q3,T1_q4,T2_q4,frequency_q4,readout_error_q4,prob_meas0_prep1_q4,prob_meas1_prep0_q4,accuracy,accuracy-diff,accuracy-diff-bad,accuracy-diff-good,accuracy-diff-mid,dynamic_training
ibmq_belem,2022-06-18 02:36:35-04:00,0.000214313,0.003575175,0.000252172,0.080518683,0.004314477,0.000214313,0.003575175,0.000252172,0.080518683,0.004314477,0.000214313,0.003575175,0.000252172,0.080518683,0.004314477,0.041439527,0.041439527,0.090829501,0.090829501,0.054893785,0.054893785,0.037275317,0.037275317,82.85045378,86.81269008,5.090217898,0.021,0.0346,0.0074,73.05460016,112.6543844,5.245505236,0.0266,0.0442,0.009,83.5347179,79.37633427,5.361494653,0.0202,0.033,0.0074,113.5281773,157.3947816,5.170638146,0.0488,0.0868,0.0108,27.13460477,48.58575335,5.259180486,0.0548,0.0846,0.025,0.21,0.21,0.415,0.275,0.355,0.415
ibmq_belem,2022-06-19 01:38:41-04:00,0.000176825,0.003141573,0.000255413,0.023071276,0.002986697,0.000176825,0.003141573,0.000255413,0.023071276,0.002986697,0.000176825,0.003141573,0.000255413,0.023071276,0.002986697,0.041439527,0.041439527,0.090829501,0.090829501,0.054893785,0.054893785,0.037275317,0.037275317,93.87434423,122.0878091,5.090216552,0.0216,0.0364,0.0068,92.19146281,118.544244,5.245510218,0.0266,0.048,0.0052,98.47965448,85.90863401,5.361494057,0.0192,0.0284,0.01,72.03298263,157.3947816,5.170655213,0.0497,0.0862,0.0132,27.16586992,56.81157887,5.259138902,0.0423,0.0734,0.0112,0.21,0.21,0.405,0.25,0.29,0.405
ibmq_belem,2022-06-20 03:21:36-04:00,0.000197963,0.002818337,0.000225243,0.074960147,0.000310345,0.000197963,0.002818337,0.000225243,0.074960147,0.000310345,0.000197963,0.002818337,0.000225243,0.074960147,0.000310345,0.024732196,0.024732196,0.108755678,0.108755678,0.017856366,0.017856366,0.031582553,0.031582553,113.4701399,134.170623,5.090220679,0.0159,0.0274,0.0044,106.2194984,113.8019863,5.245504522,0.0279,0.0432,0.0126,104.0663288,82.15872274,5.361497915,0.0242,0.0392,0.0092,82.39023911,157.3947816,5.170648126,0.0513,0.0846,0.018,37.30885142,66.43495937,5.259014266,0.0252,0.0434,0.007,0.21,0.21,0.425,0.255,0.29,0.425
ibmq_belem,2022-06-21 03:21:09-04:00,0.000254282,0.002817062,0.000248873,0.103982893,0.000715942,0.000254282,0.002817062,0.000248873,0.103982893,0.000715942,0.000254282,0.002817062,0.000248873,0.103982893,0.000715942,0.039059722,0.039059722,0.146644164,0.146644164,0.06736134,0.06736134,0.035653688,0.035653688,109.8811289,110.9793926,5.090213591,0.0151,0.0256,0.0046,110.2433418,97.85809466,5.245499444,0.0472,0.0804,0.014,90.74396219,69.35562898,5.361495028,0.02,0.0332,0.0068,58.77659541,157.3947816,5.17065324,0.0497,0.0864,0.013,84.78700968,116.3278234,5.258689601,0.0256,0.0442,0.007,0.21,0.21,0.43,0.315,0.38,0.43
ibmq_belem,2022-06-22 04:04:54-04:00,0.000254514,0.003638927,0.000259646,0.000260113,0.000701782,0.000254514,0.003638927,0.000259646,0.000260113,0.000701782,0.000254514,0.003638927,0.000259646,0.000260113,0.000701782,0.014320868,0.014320868,0.033687811,0.033687811,0.032757943,0.032757943,0.06736134,0.06736134,133.0989309,144.0007795,5.090215394,0.0187,0.0324,0.005,103.9917373,119.8421316,5.245505287,0.0368,0.0592,0.0144,102.9297087,73.75986502,5.361496736,0.0232,0.0396,0.0068,76.38758462,80.29653298,5.170394955,0.0278,0.0428,0.0128,44.18653571,120.7878198,5.258661646,0.0305,0.0458,0.0152,0.215,0.2,0.39,0.22,0.245,0.39
ibmq_belem,2022-06-23 05:12:00-04:00,0.000280944,0.002751568,0.000300633,0.000252034,0.000250193,0.000280944,0.002751568,0.000300633,0.000252034,0.000250193,0.000280944,0.002751568,0.000300633,0.000252034,0.000250193,0.012671436,0.012671436,0.028028075,0.028028075,0.031315147,0.031315147,0.028965094,0.028965094,95.66087498,143.9166707,5.090215789,0.0162,0.0214,0.011,128.1874756,125.5754855,5.245505389,0.0222,0.038,0.0064,99.79073325,66.46914501,5.361491624,0.0247,0.0394,0.01,117.3972431,131.6808314,5.17039931,0.0264,0.0408,0.012,73.47287568,110.10695,5.258681417,0.0239,0.0398,0.008,0.24,0.21,0.425,0.395,0.605,0.605
ibmq_belem,2022-06-24 04:41:01-04:00,0.000232753,0.003602717,0.000521895,0.000395551,0.004727049,0.000232753,0.003602717,0.000521895,0.000395551,0.004727049,0.000232753,0.003602717,0.000521895,0.000395551,0.004727049,0.034615643,0.034615643,0.046065472,0.046065472,0.041140153,0.041140153,0.033893404,0.033893404,105.8438553,108.9387729,5.09021798,0.0158,0.0246,0.007,91.11756969,125.0007683,5.245495933,0.0247,0.0412,0.0082,67.96160214,66.46914501,5.361504159,0.0807,0.1298,0.0316,95.09676843,167.3042664,5.170399909,0.0518,0.078,0.0256,29.93790883,59.66569374,5.258668963,0.0189,0.0312,0.0066,0.445,0.405,0.48,0.78,0.82,0.82
ibmq_belem,2022-06-24 04:41:01-04:00,0.000232753,0.003602717,0.000521895,0.000395551,0.004727049,0.000232753,0.003602717,0.000521895,0.000395551,0.004727049,0.000232753,0.003602717,0.000521895,0.000395551,0.004727049,0.034615643,0.034615643,0.046065472,0.046065472,0.041140153,0.041140153,0.033893404,0.033893404,105.8438553,108.9387729,5.09021798,0.0158,0.0246,0.007,91.11756969,125.0007683,5.245495933,0.0247,0.0412,0.0082,67.96160214,66.46914501,5.361504159,0.0807,0.1298,0.0316,95.09676843,167.3042664,5.170399909,0.0518,0.078,0.0256,29.93790883,59.66569374,5.258668963,0.0189,0.0312,0.0066,0.445,0.405,0.48,0.78,0.82,0.82
ibmq_belem,2022-06-26 18:00:06-04:00,0.000280495,0.002316822,0.000373885,0.000385067,0.003965989,0.000280495,0.002316822,0.000373885,0.000385067,0.003965989,0.000280495,0.002316822,0.000373885,0.000385067,0.003965989,0.031129849,0.031129849,0.027319907,0.027319907,0.020044669,0.020044669,0.02645532,0.02645532,116.0136859,138.956704,5.090215532,0.019,0.0274,0.0106,106.4828451,127.4742553,5.245501075,0.0283,0.0446,0.012,70.14625143,66.46914501,5.361500656,0.0561,0.0974,0.0148,78.09822175,128.1556636,5.170402576,0.047,0.0806,0.0134,86.62843228,58.52597146,5.259137581,0.0493,0.0842,0.0144,0.55,0.505,0.535,0.73,0.73,0.73
ibmq_belem,2022-06-27 21:19:04-04:00,0.000208296,0.002606315,0.000287923,0.000557019,0.000276361,0.000208296,0.002606315,0.000287923,0.000557019,0.000276361,0.000208296,0.002606315,0.000287923,0.000557019,0.000276361,0.020122407,0.020122407,0.023788965,0.023788965,0.021801952,0.021801952,0.027383924,0.027383924,103.4703707,127.3247922,5.090215906,0.0217,0.036,0.0074,93.61169274,103.2632597,5.245504855,0.0208,0.0362,0.0054,80.3781091,65.04210445,5.361501751,0.0262,0.048,0.0044,67.79552889,59.05363578,5.170396519,0.0385,0.062,0.015,76.6541746,139.3381215,5.258654802,0.0264,0.0412,0.0116,0.58,0.51,0.505,0.775,0.795,0.795
ibmq_belem,2022-06-28 10:11:06-04:00,0.000232218,0.002383081,0.000303306,0.000563523,0.000251534,0.000232218,0.002383081,0.000303306,0.000563523,0.000251534,0.000232218,0.002383081,0.000303306,0.000563523,0.000251534,0.029279236,0.029279236,0.03165228,0.03165228,0.029108465,0.029108465,0.031999309,0.031999309,80.19068876,115.3770169,5.090217477,0.0227,0.0376,0.0078,108.6592414,81.31258412,5.245504855,0.0207,0.0332,0.0082,76.88177498,52.82228731,5.361497561,0.0279,0.0462,0.0096,74.55687492,78.90964938,5.170396549,0.0392,0.0644,0.014,89.87638505,121.909256,5.258654802,0.0285,0.0462,0.0108,0.35,0.315,0.45,0.735,0.76,0.76
ibmq_belem,2022-06-29 01:39:28-04:00,0.000211358,0.002201977,0.000394484,0.000506074,0.000242882,0.000211358,0.002201977,0.000394484,0.000506074,0.000242882,0.000211358,0.002201977,0.000394484,0.000506074,0.000242882,0.017824648,0.017824648,0.018836554,0.018836554,0.016049607,0.016049607,0.026288204,0.026288204,111.0147993,118.1351104,5.09021647,0.0196,0.0304,0.0088,88.36834715,94.42461028,5.245500943,0.0241,0.038,0.0102,72.43173771,22.86233702,5.361507977,0.0535,0.0892,0.0178,51.89716504,62.63713491,5.170392989,0.0311,0.0464,0.0158,89.87655633,127.623804,5.259025627,0.0267,0.045,0.0084,0.355,0.33,0.455,0.74,0.76,0.76
ibmq_belem,2022-06-30 01:28:33-04:00,0.000214467,0.003696768,0.000367127,0.000321884,0.000250231,0.000214467,0.003696768,0.000367127,0.000321884,0.000250231,0.000214467,0.003696768,0.000367127,0.000321884,0.000250231,0.01185584,0.01185584,0.028018017,0.028018017,0.02816633,0.02816633,0.027000794,0.027000794,92.2559688,106.0874822,5.090217763,0.0201,0.0296,0.0106,25.92464155,60.08062466,5.245500258,0.0192,0.0288,0.0096,55.96260451,39.31527244,5.361495225,0.0468,0.0794,0.0142,96.54860423,118.6834395,5.170399404,0.0334,0.0484,0.0184,73.32628094,143.9647024,5.258685258,0.0293,0.0466,0.012,0.655,0.645,0.69,0.76,0.785,0.785
ibmq_belem,2022-07-01 02:50:26-04:00,0.000200429,0.002116092,0.000374966,0.000321387,0.001739806,0.000200429,0.002116092,0.000374966,0.000321387,0.001739806,0.000200429,0.002116092,0.000374966,0.000321387,0.001739806,0.015780981,0.015780981,0.014734775,0.014734775,0.011682653,0.011682653,0.022806724,0.022806724,97.44584617,98.35159786,5.090214401,0.0176,0.0292,0.006,96.96954559,106.4370661,5.245506027,0.0251,0.0428,0.0074,51.30192177,46.04792546,5.361498498,0.0375,0.0638,0.0112,163.057606,148.6756949,5.170395486,0.0313,0.0492,0.0134,78.45967106,98.2545604,5.259091807,0.0514,0.0866,0.0162,0.475,0.41,0.44,0.73,0.795,0.795
ibmq_belem,2022-07-02 02:42:40-04:00,0.000152629,0.002431254,0.000287203,0.000303647,0.000272827,0.000152629,0.002431254,0.000287203,0.000303647,0.000272827,0.000152629,0.002431254,0.000287203,0.000303647,0.000272827,0.01301007,0.01301007,0.020693723,0.020693723,0.018279505,0.018279505,0.028111499,0.028111499,110.7123121,121.5364455,5.090213507,0.0133,0.0224,0.0042,103.5121698,99.61816711,5.245500616,0.0285,0.0472,0.0098,47.52359443,37.12563505,5.361494264,0.027,0.0462,0.0078,113.6336907,135.2105539,5.170399026,0.0265,0.0406,0.0124,88.72491562,153.427898,5.258660148,0.0266,0.044,0.0092,0.78,0.77,0.71,0.84,0.785,0.84
ibmq_belem,2022-07-03 01:45:26-04:00,0.000180014,0.002051379,0.000363758,0.000310531,0.000241985,0.000180014,0.002051379,0.000363758,0.000310531,0.000241985,0.000180014,0.002051379,0.000363758,0.000310531,0.000241985,0.017743429,0.017743429,0.017151433,0.017151433,0.013207757,0.013207757,0.024302308,0.024302308,119.4683691,134.0084567,5.090211128,0.0152,0.0252,0.0052,94.73749579,121.4253838,5.245507364,0.0218,0.0334,0.0102,73.05543506,44.92448288,5.361495149,0.0361,0.0662,0.006,106.8628451,144.113567,5.170399075,0.0281,0.0434,0.0128,64.33762573,120.0897865,5.258660036,0.0214,0.0358,0.007,0.77,0.725,0.6,0.795,0.815,0.815
ibmq_belem,2022-07-04 12:00:07-04:00,0.000172144,0.003671089,0.00032583,0.000604584,0.00025445,0.000172144,0.003671089,0.00032583,0.000604584,0.00025445,0.000172144,0.003671089,0.00032583,0.000604584,0.00025445,0.018153077,0.018153077,0.028269248,0.028269248,0.026000824,0.026000824,0.029605087,0.029605087,125.8203845,126.1657912,5.090216931,0.0146,0.022,0.0072,110.0622366,117.7065797,5.245499127,0.0246,0.0426,0.0066,75.71007307,71.73551543,5.361502058,0.0496,0.0812,0.018,110.293985,57.21596912,5.170399462,0.0614,0.101,0.0218,80.59031075,85.57892078,5.258677567,0.0218,0.0358,0.0078,0.385,0.345,0.495,0.71,0.715,0.715
ibmq_belem,2022-07-05 11:14:07-04:00,0.000192943,0.00232204,0.000285216,0.000259123,0.003314849,0.000192943,0.00232204,0.000285216,0.000259123,0.003314849,0.000192943,0.00232204,0.000285216,0.000259123,0.003314849,0.041389416,0.041389416,0.020426285,0.020426285,0.021308419,0.021308419,0.027529313,0.027529313,143.7982434,151.7575038,5.090215093,0.0159,0.0256,0.0062,90.8000426,114.8078205,5.245506636,0.0218,0.0354,0.0082,65.82735689,67.12769978,5.361499107,0.038,0.063,0.013,104.81987,183.339985,5.170406151,0.024,0.0376,0.0104,30.22884163,49.98205296,5.259104168,0.0538,0.0924,0.0152,0.66,0.66,0.55,0.785,0.81,0.81
ibmq_belem,2022-07-06 02:11:11-04:00,0.000232333,0.00232204,0.000275735,0.000346048,0.003314849,0.000232333,0.00232204,0.000275735,0.000346048,0.003314849,0.000232333,0.00232204,0.000275735,0.000346048,0.003314849,0.0220918,0.0220918,0.02127086,0.02127086,0.033024982,0.033024982,0.021308419,0.021308419,157.2846685,150.4895946,5.090213769,0.0163,0.0292,0.0034,116.1896901,128.7978277,5.245498395,0.0227,0.0384,0.007,87.47025493,68.84025237,5.361500481,0.0387,0.0628,0.0146,39.33838096,89.03819662,5.170397358,0.0447,0.0664,0.023,97.68973127,145.0028915,5.258667512,0.0249,0.04,0.0098,0.67,0.655,0.56,0.785,0.81,0.81
ibmq_belem,2022-07-07 00:52:44-04:00,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.016882311,0.016882311,0.018191334,0.018191334,0.01432779,0.01432779,0.023680011,0.023680011,121.2440798,141.1048163,5.090216487,0.0165,0.0284,0.0046,110.9218265,98.38492964,5.245501179,0.0219,0.0366,0.0072,62.9285159,49.82873801,5.361501174,0.036,0.0626,0.0094,92.1610162,111.8452109,5.170405124,0.0467,0.0654,0.028,86.65039504,140.6934298,5.2591453,0.0192,0.0338,0.0046,0.625,0.535,0.555,0.76,0.785,0.785
ibmq_belem,2022-07-07 00:52:44-04:00,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.016882311,0.016882311,0.018191334,0.018191334,0.01432779,0.01432779,0.023680011,0.023680011,121.2440798,141.1048163,5.090216487,0.0165,0.0284,0.0046,110.9218265,98.38492964,5.245501179,0.0219,0.0366,0.0072,62.9285159,49.82873801,5.361501174,0.036,0.0626,0.0094,92.1610162,111.8452109,5.170405124,0.0467,0.0654,0.028,86.65039504,140.6934298,5.2591453,0.0192,0.0338,0.0046,0.625,0.535,0.555,0.76,0.785,0.785
ibmq_belem,2022-07-07 00:52:44-04:00,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.016882311,0.016882311,0.018191334,0.018191334,0.01432779,0.01432779,0.023680011,0.023680011,121.2440798,141.1048163,5.090216487,0.0165,0.0284,0.0046,110.9218265,98.38492964,5.245501179,0.0219,0.0366,0.0072,62.9285159,49.82873801,5.361501174,0.036,0.0626,0.0094,92.1610162,111.8452109,5.170405124,0.0467,0.0654,0.028,86.65039504,140.6934298,5.2591453,0.0192,0.0338,0.0046,0.625,0.535,0.555,0.76,0.785,0.785
ibmq_belem,2022-07-07 00:52:44-04:00,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.016882311,0.016882311,0.018191334,0.018191334,0.01432779,0.01432779,0.023680011,0.023680011,121.2440798,141.1048163,5.090216487,0.0165,0.0284,0.0046,110.9218265,98.38492964,5.245501179,0.0219,0.0366,0.0072,62.9285159,49.82873801,5.361501174,0.036,0.0626,0.0094,92.1610162,111.8452109,5.170405124,0.0467,0.0654,0.028,86.65039504,140.6934298,5.2591453,0.0192,0.0338,0.0046,0.625,0.535,0.555,0.76,0.785,0.785
ibmq_belem,2022-07-07 00:52:44-04:00,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.016882311,0.016882311,0.018191334,0.018191334,0.01432779,0.01432779,0.023680011,0.023680011,121.2440798,141.1048163,5.090216487,0.0165,0.0284,0.0046,110.9218265,98.38492964,5.245501179,0.0219,0.0366,0.0072,62.9285159,49.82873801,5.361501174,0.036,0.0626,0.0094,92.1610162,111.8452109,5.170405124,0.0467,0.0654,0.028,86.65039504,140.6934298,5.2591453,0.0192,0.0338,0.0046,0.625,0.535,0.555,0.76,0.785,0.785
ibmq_belem,2022-07-07 00:52:44-04:00,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.000200226,0.00280459,0.000319904,0.000358685,0.002234697,0.016882311,0.016882311,0.018191334,0.018191334,0.01432779,0.01432779,0.023680011,0.023680011,121.2440798,141.1048163,5.090216487,0.0165,0.0284,0.0046,110.9218265,98.38492964,5.245501179,0.0219,0.0366,0.0072,62.9285159,49.82873801,5.361501174,0.036,0.0626,0.0094,92.1610162,111.8452109,5.170405124,0.0467,0.0654,0.028,86.65039504,140.6934298,5.2591453,0.0192,0.0338,0.0046,0.625,0.535,0.555,0.76,0.785,0.785
ibmq_belem,2022-07-13 01:11:42-04:00,0.000188028,0.001860585,0.000291618,0.00049155,0.001873199,0.000188028,0.001860585,0.000291618,0.00049155,0.001873199,0.000188028,0.001860585,0.000291618,0.00049155,0.001873199,0.016201972,0.016201972,0.01616369,0.01616369,0.010798356,0.010798356,0.019202088,0.019202088,121.7669029,135.4958057,5.09021729,0.0141,0.0242,0.004,88.44364988,108.9543986,5.245502248,0.0221,0.0368,0.0074,96.07681254,53.22825142,5.36149879,0.0446,0.072,0.0172,110.9974894,173.2484296,5.17039673,0.037,0.0562,0.0178,33.18799198,56.18920986,5.259064265,0.0457,0.0736,0.0178,0.745,0.695,0.66,0.78,0.8,0.8
ibmq_belem,2022-07-14 00:59:23-04:00,0.000233827,0.001816243,0.000277182,0.000469174,0.000243779,0.000233827,0.001816243,0.000277182,0.000469174,0.000243779,0.000233827,0.001816243,0.000277182,0.000469174,0.000243779,0.012049032,0.012049032,0.012511461,0.012511461,0.010898322,0.010898322,0.019717586,0.019717586,120.0646348,137.0754093,5.090216522,0.0198,0.0326,0.007,84.30107086,95.72073056,5.245511454,0.0205,0.032,0.009,102.2418456,54.08356005,5.361498575,0.0363,0.062,0.0106,103.4942559,147.1305301,5.170396435,0.0268,0.0432,0.0104,71.22727218,100.4559442,5.258656108,0.0238,0.0382,0.0094,0.765,0.75,0.71,0.82,0.795,0.82
ibmq_belem,2022-07-15 00:51:08-04:00,0.000178066,0.002205378,0.000261147,0.000405571,0.000266629,0.000178066,0.002205378,0.000261147,0.000405571,0.000266629,0.000178066,0.002205378,0.000261147,0.000405571,0.000266629,0.016845802,0.016845802,0.017082091,0.017082091,0.015535372,0.015535372,0.026581212,0.026581212,119.5571822,150.425411,5.090211127,0.0143,0.0216,0.007,90.20703799,88.28510407,5.245505271,0.0228,0.037,0.0086,93.6441742,51.820404,5.361499493,0.0379,0.064,0.0118,148.6720735,64.552851,5.170399454,0.0299,0.0506,0.0092,60.09194648,104.5907919,5.258659497,0.0289,0.0406,0.0172,0.79,0.78,0.72,0.83,0.79,0.83
ibmq_belem,2022-07-16 01:10:53-04:00,0.000203202,0.001844726,0.000274693,0.000482604,0.00121393,0.000203202,0.001844726,0.000274693,0.000482604,0.00121393,0.000203202,0.001844726,0.000274693,0.000482604,0.00121393,0.035556589,0.035556589,0.014929397,0.014929397,0.012230403,0.012230403,0.022068978,0.022068978,70.26947912,84.12334513,5.090213836,0.0145,0.0222,0.0068,72.32961834,48.64252991,5.245506648,0.0246,0.0382,0.011,109.4841007,48.54322007,5.361498757,0.0431,0.073,0.0132,90.30622416,48.81055435,5.170402466,0.0366,0.057,0.0162,32.47212625,57.72601623,5.25904094,0.0422,0.0742,0.0102,0.68,0.68,0.675,0.795,0.79,0.795
ibmq_belem,2022-07-17 00:36:56-04:00,0.000190784,0.002581354,0.000294882,0.000423781,0.000506167,0.000190784,0.002581354,0.000294882,0.000423781,0.000506167,0.000190784,0.002581354,0.000294882,0.000423781,0.000506167,0.018423832,0.018423832,0.019468132,0.019468132,0.014334374,0.014334374,0.022156068,0.022156068,108.7168336,129.8111345,5.090213452,0.0149,0.0248,0.005,69.04845878,113.0210962,5.245505703,0.0206,0.0362,0.005,97.49283271,48.03121526,5.361503572,0.0374,0.0632,0.0116,93.60113,120.408779,5.170396914,0.0329,0.0546,0.0112,55.02844376,74.0108882,5.258668747,0.0314,0.0456,0.0172,0.73,0.7,0.72,0.825,0.795,0.825
ibmq_belem,2022-07-18 00:34:27-04:00,0.000197901,0.001923804,0.000274504,0.000543017,0.000797727,0.000197901,0.001923804,0.000274504,0.000543017,0.000797727,0.000197901,0.001923804,0.000274504,0.000543017,0.000797727,0.022433025,0.022433025,0.014694457,0.014694457,0.011199857,0.011199857,0.021164853,0.021164853,123.3389894,132.0909198,5.090213706,0.0173,0.03,0.0046,91.03050781,94.00768073,5.245506276,0.0261,0.0448,0.0074,84.63252492,49.06680402,5.361501714,0.033,0.055,0.011,104.5059781,82.73241775,5.170395442,0.0382,0.0594,0.017,58.35226446,74.39323538,5.258665401,0.02,0.0302,0.0098,0.705,0.67,0.625,0.805,0.8,0.805
ibmq_belem,2022-07-19 17:02:37-04:00,0.00019804,0.002597363,0.000266688,0.000413723,0.003722016,0.00019804,0.002597363,0.000266688,0.000413723,0.003722016,0.00019804,0.002597363,0.000266688,0.000413723,0.003722016,0.045148734,0.045148734,0.023543908,0.023543908,0.019575669,0.019575669,0.02940086,0.02940086,111.487608,129.4592721,5.090214336,0.0201,0.034,0.0062,80.81673625,61.60276787,5.245501333,0.0289,0.0502,0.0076,94.22126133,50.39425342,5.361501005,0.0423,0.0718,0.0128,50.85985291,95.50763965,5.17040277,0.0379,0.0622,0.0136,66.48056799,48.62204077,5.259145555,0.0469,0.0784,0.0154,0.615,0.54,0.555,0.78,0.805,0.805
ibmq_belem,2022-07-20 01:02:55-04:00,0.000180006,0.002111663,0.000270437,0.000418598,0.00052476,0.000180006,0.002111663,0.000270437,0.000418598,0.00052476,0.000180006,0.002111663,0.000270437,0.000418598,0.00052476,0.015980501,0.015980501,0.016628656,0.016628656,0.015486134,0.015486134,0.026913379,0.026913379,112.6869786,142.7720377,5.090212494,0.0169,0.0286,0.0052,98.80453485,118.5676917,5.24550363,0.0274,0.0496,0.0052,70.95478031,35.680446,5.361498031,0.0272,0.0422,0.0122,65.5529382,117.403769,5.170394156,0.0345,0.052,0.017,64.02563822,89.17356811,5.258685287,0.0222,0.0368,0.0076,0.63,0.555,0.565,0.775,0.8,0.8
ibmq_belem,2022-07-21 01:35:14-04:00,0.00020422,0.002013498,0.000252493,0.000361855,0.000569587,0.00020422,0.002013498,0.000252493,0.000361855,0.000569587,0.00020422,0.002013498,0.000252493,0.000361855,0.000569587,0.017295458,0.017295458,0.012331144,0.012331144,0.01184654,0.01184654,0.023179903,0.023179903,36.36277311,58.91241713,5.090210627,0.0144,0.0232,0.0056,100.6264706,104.6714522,5.245509325,0.018,0.0274,0.0086,70.65330936,51.63460498,5.361501651,0.0308,0.0482,0.0134,93.32072809,160.4418154,5.170400142,0.0263,0.0408,0.0118,77.03157107,111.9005826,5.258663214,0.022,0.0374,0.0066,0.79,0.745,0.66,0.845,0.815,0.845
ibmq_belem,2022-07-22 01:12:44-04:00,0.000203643,0.002119952,0.000276291,0.000441351,0.000411058,0.000203643,0.002119952,0.000276291,0.000441351,0.000411058,0.000203643,0.002119952,0.000276291,0.000441351,0.000411058,0.01583841,0.01583841,0.020482187,0.020482187,0.012239048,0.012239048,0.022996127,0.022996127,75.28614783,105.4499388,5.090214374,0.0206,0.0376,0.0036,119.7073401,121.9061651,5.245504585,0.0226,0.0352,0.01,107.1894367,62.81096773,5.361502645,0.0354,0.0622,0.0086,126.9073883,130.2006698,5.170396358,0.0468,0.0674,0.0262,78.87328715,124.9882186,5.258657806,0.0255,0.0396,0.0114,0.81,0.77,0.71,0.825,0.785,0.825
ibmq_belem,2022-07-23 01:16:12-04:00,0.00020949,0.002264971,0.000262569,0.000348377,0.000386196,0.00020949,0.002264971,0.000262569,0.000348377,0.000386196,0.00020949,0.002264971,0.000262569,0.000348377,0.000386196,0.014960695,0.014960695,0.016457301,0.016457301,0.013472669,0.013472669,0.023971222,0.023971222,82.62223379,101.5175485,5.090215448,0.0156,0.0276,0.0036,82.17723895,125.1915924,5.245505025,0.0229,0.0344,0.0114,88.69623478,57.06084548,5.361503178,0.0361,0.0608,0.0114,118.006075,61.13778685,5.170392592,0.0306,0.0514,0.0098,53.76511607,87.51539233,5.258663404,0.0213,0.034,0.0086,0.76,0.7,0.675,0.765,0.8,0.8
ibmq_belem,2022-07-24 01:07:33-04:00,0.000208633,0.001695457,0.000280459,0.000501355,0.00051525,0.000208633,0.001695457,0.000280459,0.000501355,0.00051525,0.000208633,0.001695457,0.000280459,0.000501355,0.00051525,0.025311465,0.025311465,0.014304149,0.014304149,0.00881177,0.00881177,0.020331072,0.020331072,65.15328073,114.9762908,5.090213298,0.0184,0.0318,0.005,115.4084156,140.2508095,5.245508747,0.0182,0.0322,0.0042,94.26064275,57.06084548,5.361498106,0.0268,0.0474,0.0062,95.74525504,156.6343653,5.17039652,0.0591,0.0916,0.0266,85.15712979,130.8004085,5.258649836,0.0211,0.0378,0.0044,0.735,0.685,0.675,0.8,0.8,0.8
ibmq_belem,2022-07-25 01:20:49-04:00,0.000203282,0.00276503,0.000286217,0.000417023,0.000961002,0.000203282,0.00276503,0.000286217,0.000417023,0.000961002,0.000203282,0.00276503,0.000286217,0.000417023,0.000961002,0.018732805,0.018732805,0.024150777,0.024150777,0.019146625,0.019146625,0.025098754,0.025098754,98.35840904,124.6203576,5.090214148,0.0172,0.0298,0.0046,80.60400509,105.9787904,5.245510055,0.0233,0.0388,0.0078,106.3397084,68.02744461,5.361500043,0.0382,0.0652,0.0112,61.61502668,115.3815842,5.170405136,0.0456,0.0664,0.0248,38.71832782,81.62257343,5.258978464,0.0353,0.0604,0.0102,0.79,0.745,0.72,0.795,0.785,0.795
